id,search_criteria,address,listingUrl,price,beds,baths,area,coord,zestimate,priceReduction,brokerName,crawl_url_result,days_on_market,page_views,listing_agent,year_built,hoa_fees,property_tax,school_ratings,neighborhood_desc,broker,city,state,zip_code
129,https://www.zillow.com/homes/for_sale/?searchQueryState=%7B%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A122.4815063520937%2C%22east%22%3A122.43953514542866%2C%22south%22%3A37.71793369015575%2C%22north%22%3A37.74702091123672%7D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22beds%22%3A%7B%22min%22%3A2%2C%22max%22%3Anull%7D%2C%22baths%22%3A%7B%22min%22%3A1%2C%22max%22%3Anull%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%7D%2C%22isListVisible%22%3Atrue%2C%22mapZoom%22%3A15%2C%22usersSearchTerm%22%3A%22%22%7D,2369 24th Ave San Francisco CA 94116,https://www.zillow.com/homedetails/236924thAveSanFranciscoCA94116/79844537_zpid/,899000 ,2,1,1032.0,37.743423122.48142,,,Berkshire HathawayFranciscan,"{""days_on_market"":""12 days""""page_views"":""2004""""listing_agent"":""Edward F. Milestone DRE #01320588""""year_built"":""1912""""hoa_fees"":""200/mo""""property_tax"":""13267""""school_ratings"":""6/10 6/10 7/10""""neighborhood_desc"":""Majestic pacific ocean views shared large oversized backyard open concept living bamboo floors stainless steel appliances.""}",12.0,2004.0,Edward F. Milestone DRE #01320588,1912.0,200.0,13267.0,6 6 7,Majestic pacific ocean views shared large oversized backyard open concept living bamboo floors stainless steel appliances.,Ruiz Woods and Martinez,San Francisco,CA,94116
130,https://www.zillow.com/homes/for_sale/?searchQueryState=%7B%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A122.4815063520937%2C%22east%22%3A122.43953514542866%2C%22south%22%3A37.71793369015575%2C%22north%22%3A37.74702091123672%7D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22beds%22%3A%7B%22min%22%3A2%2C%22max%22%3Anull%7D%2C%22baths%22%3A%7B%22min%22%3A1%2C%22max%22%3Anull%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%7D%2C%22isListVisible%22%3Atrue%2C%22mapZoom%22%3A15%2C%22usersSearchTerm%22%3A%22%22%7D,225 San Fernando Way San Francisco CA 94127,https://www.zillow.com/homedetails/225SanFernandoWaySanFranciscoCA94127/15141503_zpid/,1850000 ,3,2,2050.0,37.732708122.4694,2067500.0,,Compass,"{""days_on_market"":""4 days""""page_views"":""1495""""listing_agent"":""Dennis R. Otto DRE #01376767 Compass""""year_built"":""1923""""hoa_fees"":""33/mo""""property_tax"":""13839""""school_ratings"":""Sloat (Commodore) Elementary School: 8/10 Aptos Middle School: 6/10 Lowell High School: 10/10""""neighborhood_desc"":""On a quiet street in desirable Balboa Terrace this exquisite home exudes warmth charm and comfort. Set back across the verdant lawn inviting brick steps welcome you to the front door and the entry foyer.""}",4.0,1495.0,Dennis R. Otto DRE #01376767 Compass,1923.0,33.0,13839.0,8 6 10,On a quiet street in desirable Balboa Terrace this exquisite home exudes warmth charm and comfort. Set back across the verdant lawn inviting brick steps welcome you to the front door and the entry foyer.,Torres Hurst and Mclaughlin,San Francisco,CA,94127
131,https://www.zillow.com/homes/for_sale/?searchQueryState=%7B%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A122.4815063520937%2C%22east%22%3A122.43953514542866%2C%22south%22%3A37.71793369015575%2C%22north%22%3A37.74702091123672%7D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22beds%22%3A%7B%22min%22%3A2%2C%22max%22%3Anull%7D%2C%22baths%22%3A%7B%22min%22%3A1%2C%22max%22%3Anull%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%7D%2C%22isListVisible%22%3Atrue%2C%22mapZoom%22%3A15%2C%22usersSearchTerm%22%3A%22%22%7D,333 Congo St San Francisco CA 94131,https://www.zillow.com/homedetails/333CongoStSanFranciscoCA94131/15138607_zpid/,1395000 ,3,2,1559.0,37.732018122.4423,1523700.0,,Legacy Real Estate,"{""days_on_market"":""14 days""""page_views"":""1650""""listing_agent"":""Jennifer C. Burden DRE #01407698 Legacy Real Estate""""year_built"":""1927""""hoa_fees"":""""""property_tax"":""4772""""school_ratings"":""7/10 5/10 7/10""""neighborhood_desc"":""Welcome to 333 Congo St a captivating 1920s singlefamily home in San Francisco's Sunnyside area. Built in 1927 this exquisite residence features original oak floors elegant moldings sweeping city views and over 1559 sqft of living space on a generous 2616 sqft lot. Enter through a secure front gate to a charming entry area. The bright living room with five bay windows and extensive views centers around a fireplace. The living area flows into a formal dining space and a chef's kitchen equipped with an original Wedgewood gas stove double stainless sink and southernfacing windows perfect for cooking and entertaining. Two bedrooms with ample closets an updated bathroom and a versatile sunroom/office that opens to a landscaped garden complete the main level. Upstairs the primary bedroom boasts a walkin closet en suite bathroom and private deck overlooking a tiered garden. The lower level offers a spacious garage with a washer dryer sink plus abundant storage. Outside a private tiered oasis perfect for relaxing or gardening. Live just 4 blocks from BART walking distance to Glen Park Canyon shops restaurants Safeway and easy freeway access.""}",14.0,1650.0,Jennifer C. Burden DRE #01407698 Legacy Real Estate,1927.0,,4772.0,7 5 7,Welcome to 333 Congo St a captivating 1920s singlefamily home in San Francisco's Sunnyside area. Built in 1927 this exquisite residence features original oak floors elegant moldings sweeping city views and over 1559 sqft of living space on a generous 2616 sqft lot. Enter through a secure front gate to a charming entry area. The bright living room with five bay windows and extensive views centers around a fireplace. The living area flows into a formal dining space and a chef's kitchen equipped with an original Wedgewood gas stove double stainless sink and southernfacing windows perfect for cooking and entertaining. Two bedrooms with ample closets an updated bathroom and a versatile sunroom/office that opens to a landscaped garden complete the main level. Upstairs the primary bedroom boasts a walkin closet en suite bathroom and private deck overlooking a tiered garden. The lower level offers a spacious garage with a washer dryer sink plus abundant storage. Outside a private tiered oasis perfect for relaxing or gardening. Live just 4 blocks from BART walking distance to Glen Park Canyon shops restaurants Safeway and easy freeway access.,Nelson Group,San Francisco,CA,94131
132,https://www.zillow.com/homes/for_sale/?searchQueryState=%7B%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A122.4815063520937%2C%22east%22%3A122.43953514542866%2C%22south%22%3A37.71793369015575%2C%22north%22%3A37.74702091123672%7D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22beds%22%3A%7B%22min%22%3A2%2C%22max%22%3Anull%7D%2C%22baths%22%3A%7B%22min%22%3A1%2C%22max%22%3Anull%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%7D%2C%22isListVisible%22%3Atrue%2C%22mapZoom%22%3A15%2C%22usersSearchTerm%22%3A%22%22%7D,2595 14th Ave San Francisco CA 94127,https://www.zillow.com/homedetails/259514thAveSanFranciscoCA94127/15123016_zpid/,2295000 ,5,4,3185.0,37.739693122.470276,,,Compass,"{""days_on_market"":""12 days""""page_views"":""1471""""listing_agent"":""Bradley W. Joe DRE #01956822""""year_built"":""1927""""hoa_fees"":""""""property_tax"":""5959""""school_ratings"":""8/10 7/10 7/10""""neighborhood_desc"":""Welcome to 2595 14th Avenue a remarkable residence in West Portal featuring 5 bedrooms 4 bathrooms and an impressive nearly 3200 square feet of living space situated on a generous corner lot.""}",12.0,1471.0,Bradley W. Joe DRE #01956822,1927.0,,5959.0,8 7 7,Welcome to 2595 14th Avenue a remarkable residence in West Portal featuring 5 bedrooms 4 bathrooms and an impressive nearly 3200 square feet of living space situated on a generous corner lot.,Simpson Olson and Powers,San Francisco,CA,94127
133,https://www.zillow.com/homes/for_sale/?searchQueryState=%7B%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A122.4815063520937%2C%22east%22%3A122.43953514542866%2C%22south%22%3A37.71793369015575%2C%22north%22%3A37.74702091123672%7D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22beds%22%3A%7B%22min%22%3A2%2C%22max%22%3Anull%7D%2C%22baths%22%3A%7B%22min%22%3A1%2C%22max%22%3Anull%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%7D%2C%22isListVisible%22%3Atrue%2C%22mapZoom%22%3A15%2C%22usersSearchTerm%22%3A%22%22%7D,75 Wawona St San Francisco CA 94127,https://www.zillow.com/homedetails/75WawonaStSanFranciscoCA94127/15133846_zpid/,1495000 ,3,2,2065.0,37.741848122.46623,1597300.0,,Park North Real Estate,"{""days_on_market"":""14 days""""page_views"":""4389""""listing_agent"":""Kevin Birmingham DRE #01250523""""year_built"":""1925""""hoa_fees"":""""""property_tax"":""4247""""school_ratings"":""8/10 7/10 7/10""""neighborhood_desc"":""Classic Marina Style home at an exceptional West Portal location. This fully detached residence has threebeds and twobaths with classic details throughout. Lower level has a full garage and unwarranted living space. The living room has coved ceilings an a wood burning fireplace. The formal dining room opens to a large kitchen with breakfast area alcove. Situated on a large lot with low maintenance landscaping. Ideally located less than 2 blocks from the shops and eateries of West Portal.""}",14.0,4389.0,Kevin Birmingham DRE #01250523,1925.0,,4247.0,8 7 7,Classic Marina Style home at an exceptional West Portal location. This fully detached residence has threebeds and twobaths with classic details throughout. Lower level has a full garage and unwarranted living space. The living room has coved ceilings an a wood burning fireplace. The formal dining room opens to a large kitchen with breakfast area alcove. Situated on a large lot with low maintenance landscaping. Ideally located less than 2 blocks from the shops and eateries of West Portal.,Perez-Norris,San Francisco,CA,94127
134,https://www.zillow.com/homes/for_sale/?searchQueryState=%7B%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A122.4815063520937%2C%22east%22%3A122.43953514542866%2C%22south%22%3A37.71793369015575%2C%22north%22%3A37.74702091123672%7D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22beds%22%3A%7B%22min%22%3A2%2C%22max%22%3Anull%7D%2C%22baths%22%3A%7B%22min%22%3A1%2C%22max%22%3Anull%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%7D%2C%22isListVisible%22%3Atrue%2C%22mapZoom%22%3A15%2C%22usersSearchTerm%22%3A%22%22%7D,246 Mangels Ave San Francisco CA 94131,https://www.zillow.com/homedetails/246MangelsAveSanFranciscoCA94131/15137766_zpid/,1159000 ,3,2,1575.0,37.73331122.44314,1305300.0,,Compass,"{""days_on_market"":""5 days""""page_views"":""1840""""listing_agent"":""Darin J. Holwitz DRE #01412953""""year_built"":""1957""""hoa_fees"":""""""property_tax"":""7604""""school_ratings"":""7/10 5/10 7/10""""neighborhood_desc"":""Conveniently located Sunnyside single family home affords privacy plentiful light and dramatic panoramic views of the San Bruno mountains and East Bay.""}",5.0,1840.0,Darin J. Holwitz DRE #01412953,1957.0,,7604.0,7 5 7,Conveniently located Sunnyside single family home affords privacy plentiful light and dramatic panoramic views of the San Bruno mountains and East Bay.,Reyes Williams and Lowe,San Francisco,CA,94131
135,https://www.zillow.com/homes/for_sale/?searchQueryState=%7B%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A122.4815063520937%2C%22east%22%3A122.43953514542866%2C%22south%22%3A37.71793369015575%2C%22north%22%3A37.74702091123672%7D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22beds%22%3A%7B%22min%22%3A2%2C%22max%22%3Anull%7D%2C%22baths%22%3A%7B%22min%22%3A1%2C%22max%22%3Anull%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%7D%2C%22isListVisible%22%3Atrue%2C%22mapZoom%22%3A15%2C%22usersSearchTerm%22%3A%22%22%7D,119 Gennessee St San Francisco CA 94112,https://www.zillow.com/homedetails/119GennesseeStSanFranciscoCA94112/15139650_zpid/,1498000 ,4,3,1816.0,37.7294122.45141,1482100.0,300000 (Sep 5),,"{""days_on_market"":""33""""page_views"":""1609""""listing_agent"":""Jenny Wang Carmen Tang""""year_built"":""1912""""hoa_fees"":""""""property_tax"":""2241""""school_ratings"":""Sunnyside Elementary School: 7/10 Denman Middle School: 5/10 Balboa High School: 7/10""""neighborhood_desc"":""Welcome to 119 Gennessee Street a captivating elegantly renovated modern residence in the heart of San Francisco. Step through the mahogany exterior front door you enter main floor that finished with European oak floors and ceiling speakers. A stunning kitchen with custom cabinets and topoftheline Thermador appliances microwave drawer and wine cooler. The master bedroom on the main floor is equipped with his and her closets and an oversized bathroom featuring a freestanding tub a shower and double vanity while the other main floor bedroom provides an inviting space facing the street. A bonus finished attic space for recreation. The lower floor offers 2 additional bedrooms a sitting area and a convenient wet bar with a second wine coolers providing ample space for relaxation and entertaining. This home has been reimagined with highend finishes and dual zone underfloor radiant heating ensure a comfortable and refined living experience. Additional features include a tankless water heater an EV charging outlet in the garage and an epoxied garage. With a spacious lowmaintenance backyard this home presents an irresistible opportunity for those seeking modern elegance in Sunnyside prime location.""}",33.0,1609.0,Jenny Wang Carmen Tang,1912.0,,2241.0,7 5 7,Welcome to 119 Gennessee Street a captivating elegantly renovated modern residence in the heart of San Francisco. Step through the mahogany exterior front door you enter main floor that finished with European oak floors and ceiling speakers. A stunning kitchen with custom cabinets and topoftheline Thermador appliances microwave drawer and wine cooler. The master bedroom on the main floor is equipped with his and her closets and an oversized bathroom featuring a freestanding tub a shower and double vanity while the other main floor bedroom provides an inviting space facing the street. A bonus finished attic space for recreation. The lower floor offers 2 additional bedrooms a sitting area and a convenient wet bar with a second wine coolers providing ample space for relaxation and entertaining. This home has been reimagined with highend finishes and dual zone underfloor radiant heating ensure a comfortable and refined living experience. Additional features include a tankless water heater an EV charging outlet in the garage and an epoxied garage. With a spacious lowmaintenance backyard this home presents an irresistible opportunity for those seeking modern elegance in Sunnyside prime location.,Snyder-Jackson,San Francisco,CA,94112
136,https://www.zillow.com/homes/for_sale/?searchQueryState=%7B%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A122.4815063520937%2C%22east%22%3A122.43953514542866%2C%22south%22%3A37.71793369015575%2C%22north%22%3A37.74702091123672%7D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22beds%22%3A%7B%22min%22%3A2%2C%22max%22%3Anull%7D%2C%22baths%22%3A%7B%22min%22%3A1%2C%22max%22%3Anull%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%7D%2C%22isListVisible%22%3Atrue%2C%22mapZoom%22%3A15%2C%22usersSearchTerm%22%3A%22%22%7D,250 San Benito Way San Francisco CA 94127,https://www.zillow.com/homedetails/250SanBenitoWaySanFranciscoCA94127/15141529_zpid/,2388000 ,4,3,2325.0,37.73236122.46719,,,Compass,"{""days_on_market"":""4""""page_views"":""1116""""listing_agent"":""Dave Cunningham DRE #01250089 Compass""""year_built"":""1922""""hoa_fees"":""41/mo""""property_tax"":""""""school_ratings"":""""""neighborhood_desc"":""This beautiful 1920's fully detached single family home is located on a scenic tree lined block in coveted Balboa Terrace. Proximate to famed West Portal and Ocean Avenue shopping dining and MUNI. Lakeside Village Stern Grove Stonestown Mall Chinese American School and easy freeway access are also nearby.""}",4.0,1116.0,Dave Cunningham DRE #01250089 Compass,1922.0,41.0,,,This beautiful 1920's fully detached single family home is located on a scenic tree lined block in coveted Balboa Terrace. Proximate to famed West Portal and Ocean Avenue shopping dining and MUNI. Lakeside Village Stern Grove Stonestown Mall Chinese American School and easy freeway access are also nearby.,Park Rivera and Bowman,San Francisco,CA,94127
137,https://www.zillow.com/homes/for_sale/?searchQueryState=%7B%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A122.4815063520937%2C%22east%22%3A122.43953514542866%2C%22south%22%3A37.71793369015575%2C%22north%22%3A37.74702091123672%7D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22beds%22%3A%7B%22min%22%3A2%2C%22max%22%3Anull%7D%2C%22baths%22%3A%7B%22min%22%3A1%2C%22max%22%3Anull%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%7D%2C%22isListVisible%22%3Atrue%2C%22mapZoom%22%3A15%2C%22usersSearchTerm%22%3A%22%22%7D,60 Garcia Ave San Francisco CA 94127,https://www.zillow.com/homedetails/60GarciaAveSanFranciscoCA94127/15133945_zpid/,1799999 ,3,1,1536.0,37.744293122.45961,1936700.0,,,"{""days_on_market"":""13""""page_views"":""1554""""listing_agent"":""Louie Khoury Jade Ng""""year_built"":""1954""""hoa_fees"":""""""property_tax"":""""""school_ratings"":""""""neighborhood_desc"":""Welcome to your exquisite retreat in the prestigious Forest Hill Extension one of San Francisco's most soughtafter neighborhoods. This updated home offers a perfect blend of charm and elegance for those seeking comfort and sophistication. Featuring 4 spacious bedrooms and 2 remodeled bathrooms the floor plan is both inviting and functional. The formal dining room with its timeless appeal is perfect for gatherings while the bright living room with its vaulted ceiling hardwood floors and cozy fireplace provides an ideal space for relaxation. The newly remodeled kitchen is a chefs dream with a highend 5burner gas stove and ample space for culinary creations. The main level houses 3 bedrooms and a beautifully renovated bathroom while the lower level includes a serene guest suite with a family room featuring soaring ceilings. The outdoor patio leads to a lush treelined backyard offering space for both entertainment and solitude. Situated just minutes from West Portal Villages cafes dining and boutique shopping this home provides the perfect blend of luxury and convenience.""}",13.0,1554.0,Louie Khoury Jade Ng,1954.0,,,,Welcome to your exquisite retreat in the prestigious Forest Hill Extension one of San Francisco's most soughtafter neighborhoods. This updated home offers a perfect blend of charm and elegance for those seeking comfort and sophistication. Featuring 4 spacious bedrooms and 2 remodeled bathrooms the floor plan is both inviting and functional. The formal dining room with its timeless appeal is perfect for gatherings while the bright living room with its vaulted ceiling hardwood floors and cozy fireplace provides an ideal space for relaxation. The newly remodeled kitchen is a chefs dream with a highend 5burner gas stove and ample space for culinary creations. The main level houses 3 bedrooms and a beautifully renovated bathroom while the lower level includes a serene guest suite with a family room featuring soaring ceilings. The outdoor patio leads to a lush treelined backyard offering space for both entertainment and solitude. Situated just minutes from West Portal Villages cafes dining and boutique shopping this home provides the perfect blend of luxury and convenience.,Wilson-Nelson,San Francisco,CA,94127
138,https://www.zillow.com/homes/for_sale/?searchQueryState=%7B%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A122.4815063520937%2C%22east%22%3A122.43953514542866%2C%22south%22%3A37.71793369015575%2C%22north%22%3A37.74702091123672%7D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22beds%22%3A%7B%22min%22%3A2%2C%22max%22%3Anull%7D%2C%22baths%22%3A%7B%22min%22%3A1%2C%22max%22%3Anull%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%7D%2C%22isListVisible%22%3Atrue%2C%22mapZoom%22%3A15%2C%22usersSearchTerm%22%3A%22%22%7D,505 Gennessee St San Francisco CA 94127,https://www.zillow.com/homedetails/505GennesseeStSanFranciscoCA94127/15138371_zpid/,1150000 ,2,2,0.0,37.732513122.45143,,,Compass,"{""days_on_market"":""3 days""""page_views"":""819""""listing_agent"":""Silvia Zeng DRE #01986529""""year_built"":""1925""""hoa_fees"":""0""""property_tax"":""13536""""school_ratings"":""7/10 5/10 5/10""""neighborhood_desc"":""Absolutely charming in every way 505 Gennessee will delight with its wellpreserved architectural details and meet all your needs with its modern upgrades!""}",3.0,819.0,Silvia Zeng DRE #01986529,1925.0,0.0,13536.0,7 5 5,Absolutely charming in every way 505 Gennessee will delight with its wellpreserved architectural details and meet all your needs with its modern upgrades!,Herrera Perez and Jacobs,San Francisco,CA,94127
139,https://www.zillow.com/homes/for_sale/?searchQueryState=%7B%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A122.4815063520937%2C%22east%22%3A122.43953514542866%2C%22south%22%3A37.71793369015575%2C%22north%22%3A37.74702091123672%7D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22beds%22%3A%7B%22min%22%3A2%2C%22max%22%3Anull%7D%2C%22baths%22%3A%7B%22min%22%3A1%2C%22max%22%3Anull%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%7D%2C%22isListVisible%22%3Atrue%2C%22mapZoom%22%3A15%2C%22usersSearchTerm%22%3A%22%22%7D,64 Nordhoff St San Francisco CA 94131,https://www.zillow.com/homedetails/64NordhoffStSanFranciscoCA94131/15185776_zpid/,2295000 ,3,3,2148.0,37.73395122.4406,2412000.0,200000 (Sep 13),Compass,"{""days_on_market"":""27""""page_views"":""2088""""listing_agent"":""Judson B. Gregory DRE #01936073 Compass""""year_built"":""1910""""hoa_fees"":""""""property_tax"":""33153""""school_ratings"":""5/10 3/10 7/10""""neighborhood_desc"":""This exceptional Glen Park home is a masterpiece of form and function with 3 bedrooms 3 bathrooms and featuring ideal indoor/outdoor living spaces over 2 levels. Beyond a cottagelike facade is a pristine contemporary home w/ bespoke design & amenities for comfort including a builtin gas fireplace & radiant heat floors. A stunning floortoceiling glass wall in the living room at the rear of the home opens to a large private tiered garden & deck surrounded by lush plantings a fitting setting for al fresco entertaining & dining. Open dining room & wellappointed kitchen w/ marble counters ss appls wine fridge & sleek cabinets. A sitting room off the entry is separated from an office by a frosted glass wall while a BD & full BA complete the main level. A striking staircase leads to 2 ensuite BDs on the uppr level including a gorgeous primary BD featuring a dramatic glass wall open to an eastfacing deck a large walkin closet & luxe full BA w/ soaking tub. 1 car garage & w/d closet. Located on a peaceful street w/ a westfacing front porch & landscaped planting beds. Near Glen Park Village BART freeways Glen Canyon Park & playgrounds. With distinctive style & a superb balance of indoor/outdoor space this exquisite home offers impeccable & comfortable modern living.""}",27.0,2088.0,Judson B. Gregory DRE #01936073 Compass,1910.0,,33153.0,5 3 7,This exceptional Glen Park home is a masterpiece of form and function with 3 bedrooms 3 bathrooms and featuring ideal indoor/outdoor living spaces over 2 levels. Beyond a cottagelike facade is a pristine contemporary home w/ bespoke design & amenities for comfort including a builtin gas fireplace & radiant heat floors. A stunning floortoceiling glass wall in the living room at the rear of the home opens to a large private tiered garden & deck surrounded by lush plantings a fitting setting for al fresco entertaining & dining. Open dining room & wellappointed kitchen w/ marble counters ss appls wine fridge & sleek cabinets. A sitting room off the entry is separated from an office by a frosted glass wall while a BD & full BA complete the main level. A striking staircase leads to 2 ensuite BDs on the uppr level including a gorgeous primary BD featuring a dramatic glass wall open to an eastfacing deck a large walkin closet & luxe full BA w/ soaking tub. 1 car garage & w/d closet. Located on a peaceful street w/ a westfacing front porch & landscaped planting beds. Near Glen Park Village BART freeways Glen Canyon Park & playgrounds. With distinctive style & a superb balance of indoor/outdoor space this exquisite home offers impeccable & comfortable modern living.,Baker-Gomez,San Francisco,CA,94131
140,https://www.zillow.com/homes/for_sale/?searchQueryState=%7B%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A122.4815063520937%2C%22east%22%3A122.43953514542866%2C%22south%22%3A37.71793369015575%2C%22north%22%3A37.74702091123672%7D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22beds%22%3A%7B%22min%22%3A2%2C%22max%22%3Anull%7D%2C%22baths%22%3A%7B%22min%22%3A1%2C%22max%22%3Anull%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%7D%2C%22isListVisible%22%3Atrue%2C%22mapZoom%22%3A15%2C%22usersSearchTerm%22%3A%22%22%7D,14 Southwood Dr San Francisco CA 94112,https://www.zillow.com/homedetails/14SouthwoodDrSanFranciscoCA94112/15140960_zpid/,1995000 ,4,2,2029.0,37.725704122.45702,,,Corcoran Icon Properties,"{""days_on_market"":""11""""page_views"":""1115""""listing_agent"":""John L. LePage DRE #01474495""""year_built"":""1920""""hoa_fees"":""8/mo""""property_tax"":""25525""""school_ratings"":""8/10 6/10 7/10""""neighborhood_desc"":""Historic Westwood Park first planned Arts & Crafts neighborhood in the U.S.""}",11.0,1115.0,John L. LePage DRE #01474495,1920.0,8.0,25525.0,8 6 7,Historic Westwood Park first planned Arts & Crafts neighborhood in the U.S.,Jones Morris and Ford,San Francisco,CA,94112
141,https://www.zillow.com/homes/for_sale/?searchQueryState=%7B%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A122.4815063520937%2C%22east%22%3A122.43953514542866%2C%22south%22%3A37.71793369015575%2C%22north%22%3A37.74702091123672%7D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22beds%22%3A%7B%22min%22%3A2%2C%22max%22%3Anull%7D%2C%22baths%22%3A%7B%22min%22%3A1%2C%22max%22%3Anull%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%7D%2C%22isListVisible%22%3Atrue%2C%22mapZoom%22%3A15%2C%22usersSearchTerm%22%3A%22%22%7D,675 Victoria St San Francisco CA 94127,https://www.zillow.com/homedetails/675VictoriaStSanFranciscoCA94127/15187598_zpid/,1598000 ,4,3,2213.0,37.722687122.46533,1780600.0,,Coldwell Banker Realty,"{""days_on_market"":""11 days""""page_views"":""1447""""listing_agent"":""Elizaveta Igudesman DRE #01298852 John Brautovich DRE #01779301""""year_built"":""1924""""hoa_fees"":""0""""property_tax"":""14411""""school_ratings"":""8/10 6/10 10/10""""neighborhood_desc"":""Welcome home to this fully detached residence in the beautiful Ingleside Terraces! Perfectly situated on a large 5000+sf lot this elegant sundrenched home is complemented by a front yard and a spacious back yard. Formal entry opens to the living room w/ woodburning fireplace leading to a formal dining room w/ builtin buffet. Enjoy unique style of blending gorgeous vintage details woodwork beautiful hardwood floors and modern design finishes. A spacious kitchen with breakfast area also connects with formal entry and provides abundance of natural light. Two large bedrooms facing backyard and a full bath complete this level. Lower level offers convenience of direct access from backyard & consists of three more rooms that could be used as two additional bedrooms family room w/ kitchenette full bath & a large washer/dryer closet. Separate standing 1car garage is set back from the street offering possibility to park multiple cars. Additional finished area w/bath behind the garage could be utilized as family/recreation room home office gym or guest room (buyers to verify warranted/unwarranted conditions of lower level & bonus area).This house is perfectly located w/easy access to 280/101 Stonestown Galleria MUNI Ocean St. Lakeside & West Portal restaurants & shops.""}",11.0,1447.0,Elizaveta Igudesman DRE #01298852 John Brautovich DRE #01779301,1924.0,0.0,14411.0,8 6 10,Welcome home to this fully detached residence in the beautiful Ingleside Terraces! Perfectly situated on a large 5000+sf lot this elegant sundrenched home is complemented by a front yard and a spacious back yard. Formal entry opens to the living room w/ woodburning fireplace leading to a formal dining room w/ builtin buffet. Enjoy unique style of blending gorgeous vintage details woodwork beautiful hardwood floors and modern design finishes. A spacious kitchen with breakfast area also connects with formal entry and provides abundance of natural light. Two large bedrooms facing backyard and a full bath complete this level. Lower level offers convenience of direct access from backyard & consists of three more rooms that could be used as two additional bedrooms family room w/ kitchenette full bath & a large washer/dryer closet. Separate standing 1car garage is set back from the street offering possibility to park multiple cars. Additional finished area w/bath behind the garage could be utilized as family/recreation room home office gym or guest room (buyers to verify warranted/unwarranted conditions of lower level & bonus area).This house is perfectly located w/easy access to 280/101 Stonestown Galleria MUNI Ocean St. Lakeside & West Portal restaurants & shops.,Mann-Smith,San Francisco,CA,94127
